номер_операции,код_месторождения,наименование_месторождения,номер_скважины,дата_начала,дата_окончания,глубина_план_м,глубина_факт_м,длительность_дней,код_статьи,план_тыс_тнг,факт_тыс_тнг,отклонение_тыс_тнг,год,месяц,квартал
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-03,1486.75,1494.19,7.44,2018,3,Q1
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-06,1913.63,1881.63,-32.0,2018,3,Q1
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-07,724.61,756.52,31.91,2018,3,Q1
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-08,345.4,363.38,17.98,2018,3,Q1
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-09,108.93,105.65,-3.28,2018,3,Q1
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-01,3436.6,3308.21,-128.39,2018,3,Q1
ОП-2018-000171,МСТ-004,Южный Инкай,СКВ-00171,2018-03-12,2018-03-22,417.6,448.1,10,ЗТР-05,1010.07,1179.92,169.85,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-02,2121.21,2313.14,191.93,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-01,3145.78,3297.46,151.68,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-09,496.69,531.92,35.23,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-08,380.57,379.82,-0.75,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-07,307.11,346.4,39.29,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-06,3512.98,3793.13,280.15,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-05,1301.92,1530.96,229.04,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-01,4352.79,4448.99,96.2,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-04,1498.75,1719.77,221.02,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-02,6359.92,6387.71,27.79,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-03,3487.45,3523.73,36.28,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-04,2234.77,2337.79,103.02,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-05,2586.14,2497.76,-88.38,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-06,952.89,965.5,12.61,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-07,940.57,1008.93,68.36,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-08,277.91,310.05,32.14,2018,3,Q1
ОП-2018-000173,МСТ-005,Харасан,СКВ-00173,2018-03-13,2018-03-31,844.2,795.7,18,ЗТР-09,236.07,246.21,10.14,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-01,910.14,1062.67,152.53,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-02,2054.0,2020.49,-33.51,2018,3,Q1
ОП-2018-000200,МСТ-009,Ирколь,СКВ-00200,2018-03-13,2018-04-01,649.2,702.4,19,ЗТР-03,2871.93,2869.83,-2.1,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-08,204.33,204.42,0.09,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-07,748.62,821.7,73.08,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-09,207.71,241.87,34.16,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-05,1282.96,1402.88,119.92,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-04,1621.45,1681.19,59.74,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-03,1789.12,1751.27,-37.85,2018,3,Q1
ОП-2018-000174,МСТ-005,Харасан,СКВ-00174,2018-03-13,2018-03-23,450.2,437.2,10,ЗТР-06,636.3,747.88,111.58,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-01,562.61,591.26,28.65,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-08,255.63,273.68,18.05,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-07,936.53,939.37,2.84,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-06,2227.81,2204.62,-23.19,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-05,1706.05,1956.66,250.61,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-04,2211.28,2249.54,38.26,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-03,2355.02,2269.7,-85.32,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-02,1678.03,1650.66,-27.37,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-07,706.08,825.41,119.33,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-04,661.84,765.21,103.37,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-06,2475.93,2469.87,-6.06,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-05,1232.81,1290.13,57.32,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-04,2500.99,2562.45,61.46,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-03,2661.28,2949.39,288.11,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-02,4709.27,5398.03,688.76,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-01,4304.11,4564.99,260.88,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-03,1235.09,1194.22,-40.87,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-02,4030.81,4215.46,184.65,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-09,65.93,75.68,9.75,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-09,448.11,515.35,67.24,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-08,73.38,76.74,3.36,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-07,181.66,183.41,1.75,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-06,174.38,176.06,1.68,2018,3,Q1
ОП-2018-000206,МСТ-011,Северный Харасан,СКВ-00206,2018-03-14,2018-03-18,202.3,210.9,4,ЗТР-05,646.43,636.45,-9.98,2018,3,Q1
ОП-2018-000188,МСТ-007,Канжуган,СКВ-00188,2018-03-14,2018-03-28,561.4,535.3,14,ЗТР-08,172.27,189.51,17.24,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-01,2112.76,2355.59,242.83,2018,3,Q1
ОП-2018-000182,МСТ-006,Мынкудук,СКВ-00182,2018-03-14,2018-03-26,808.4,737.3,12,ЗТР-09,395.79,422.57,26.78,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-04,720.37,761.33,40.96,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-03,1594.47,1846.51,252.04,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-02,2783.63,3080.86,297.23,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-01,2714.96,2953.36,238.4,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-07,189.83,216.22,26.39,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-08,406.37,460.93,54.56,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-09,53.76,60.74,6.98,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-01,1860.7,2122.34,261.64,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-06,1323.5,1493.69,170.19,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-03,1011.39,963.3,-48.09,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-04,2023.46,2214.88,191.42,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-05,1261.54,1366.33,104.79,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-02,4325.88,4918.91,593.03,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-07,591.72,576.55,-15.17,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-06,1098.4,1239.13,140.73,2018,3,Q1
ОП-2018-000154,МСТ-002,Буденовское,СКВ-00154,2018-03-14,2018-03-24,398.2,365.9,10,ЗТР-05,1178.97,1268.25,89.28,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-08,288.57,305.16,16.59,2018,3,Q1
ОП-2018-000144,МСТ-001,Инкай,СКВ-00144,2018-03-14,2018-03-26,596.0,568.9,12,ЗТР-09,938.17,925.89,-12.28,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-01,1474.32,1641.12,166.8,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-07,1774.83,1943.81,168.98,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-06,2507.15,2461.21,-45.94,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-05,1071.3,1197.59,126.29,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-04,1592.33,1732.32,139.99,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-08,476.82,538.48,61.66,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-03,3154.14,3501.01,346.87,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-07,1403.17,1430.41,27.24,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-04,2918.0,2795.89,-122.11,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-03,1089.78,1096.13,6.35,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-02,2178.92,2256.67,77.75,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-01,1797.9,1987.19,189.29,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-02,4305.86,4229.94,-75.92,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-06,1550.19,1616.29,66.1,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-05,3934.85,4372.37,437.52,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-09,105.5,110.71,5.21,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-09,344.64,336.37,-8.27,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-07,479.31,556.7,77.39,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-06,1106.37,1087.07,-19.3,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-05,808.73,868.45,59.72,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-04,1353.4,1529.47,176.07,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-03,758.31,795.53,37.22,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-02,3123.45,3615.14,491.69,2018,3,Q1
ОП-2018-000162,МСТ-003,Акдала,СКВ-00162,2018-03-15,2018-03-26,383.4,417.2,11,ЗТР-01,1859.75,1999.35,139.6,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-09,457.28,469.43,12.15,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-09,579.52,615.78,36.26,2018,3,Q1
ОП-2018-000199,МСТ-009,Ирколь,СКВ-00199,2018-03-15,2018-04-01,776.1,791.1,17,ЗТР-08,374.84,421.92,47.08,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-01,1626.5,1906.79,280.29,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-08,128.07,148.96,20.89,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-07,829.08,863.35,34.27,2018,3,Q1
ОП-2018-000192,МСТ-008,Уванас,СКВ-00192,2018-03-15,2018-04-07,741.7,794.9,23,ЗТР-08,814.58,812.29,-2.29,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-06,640.74,689.9,49.16,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-05,556.7,531.92,-24.78,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-04,1069.8,1132.06,62.26,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-03,994.94,1096.67,101.73,2018,3,Q1
ОП-2018-000153,МСТ-002,Буденовское,СКВ-00153,2018-03-15,2018-03-23,320.5,349.7,8,ЗТР-02,1695.01,1741.61,46.6,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-02,2083.56,2436.58,353.02,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-09,188.98,214.87,25.89,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-09,491.06,511.9,20.84,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-08,312.48,321.84,9.36,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-07,1165.09,1141.51,-23.58,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-06,2008.66,2361.66,353.0,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-04,1745.6,1825.34,79.74,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-03,1979.3,2140.41,161.11,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-01,2361.57,2329.39,-32.18,2018,3,Q1
ОП-2018-000168,МСТ-004,Южный Инкай,СКВ-00168,2018-03-16,2018-03-27,578.5,619.2,11,ЗТР-05,848.69,832.52,-16.17,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-04,861.23,865.03,3.8,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-07,608.89,596.79,-12.1,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-01,1698.28,1718.62,20.34,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-02,1817.25,1880.34,63.09,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-03,1038.95,1025.15,-13.8,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-04,1175.21,1233.22,58.01,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-05,773.9,907.2,133.3,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-06,954.66,974.03,19.37,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-08,415.89,406.36,-9.53,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-08,184.53,181.2,-3.33,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-07,596.17,608.13,11.96,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-05,630.45,660.5,30.05,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-06,1659.15,1876.02,216.87,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-03,672.29,717.29,45.0,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-02,2199.63,2517.02,317.39,2018,3,Q1
ОП-2018-000157,МСТ-002,Буденовское,СКВ-00157,2018-03-16,2018-03-22,330.2,331.0,6,ЗТР-01,2476.87,2394.73,-82.14,2018,3,Q1
ОП-2018-000155,МСТ-002,Буденовское,СКВ-00155,2018-03-16,2018-03-22,244.1,257.9,6,ЗТР-09,248.25,257.57,9.32,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-07,1293.27,1297.51,4.24,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-06,1726.65,1898.12,171.47,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-05,2296.51,2410.84,114.33,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-04,993.66,955.44,-38.22,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-03,3736.56,4307.54,570.98,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-02,3432.12,3399.07,-33.05,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-01,1710.16,1750.12,39.96,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-09,669.08,657.88,-11.2,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-09,594.82,679.4,84.58,2018,3,Q1
ОП-2018-000181,МСТ-006,Мынкудук,СКВ-00181,2018-03-19,2018-04-03,758.5,822.2,15,ЗТР-08,878.21,878.91,0.7,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-08,160.81,185.29,24.48,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-07,1566.28,1806.97,240.69,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-06,1583.41,1826.45,243.04,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-05,2020.82,1952.1,-68.72,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-04,1885.07,2053.44,168.37,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-01,2823.08,3223.78,400.7,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-02,4009.29,3895.64,-113.65,2018,3,Q1
ОП-2018-000180,МСТ-006,Мынкудук,СКВ-00180,2018-03-19,2018-04-04,809.1,762.4,16,ЗТР-03,2759.44,3108.46,349.02,2018,3,Q1
ОП-2018-000160,МСТ-003,Акдала,СКВ-00160,2018-03-20,2018-04-09,826.8,860.5,20,ЗТР-01,1849.21,2131.69,282.48,2018,3,Q1
ОП-2018-000158,МСТ-003,Акдала,СКВ-00158,2018-03-20,2018-03-29,558.2,560.1,9,ЗТР-06,1572.68,1795.39,222.71,2018,3,Q1
